,text,l1,l2,l3,wiki_name,word_count
301552,"Fort Collins Brewery (abbreviated as FCB) was founded on June 1, 1992 by Sandy Jones, Karen Jones. Originally named the H.C. Berger Brewing Company, Fort Collins Brewery had a capacity of 8,840 Barrels and Jesse Angell serving as the head brewer. The Joneses sold the business in 1996. It was seized from the new owners in 2002 for failure to pay taxes, and the Joneses took it back in August 2003. In 2004, Tom Peters and Jan Peters took over. In August 2010, the brewery moved and expanded to include a self-owned restaurant called Gravity 1020, which opened on May 12, 2011 for dinner under command of Chef Brian Shaner. Fort Collins Brewery is one of 13 production breweries to include a restaurant. As of 2011, the company employed 60 workers. Fort Collins Brewery used about 2.5 million gallons of water in 2012.",Agent,Company,Brewery,Fort_Collins_Brewery,143
320468,"The 17th Infantry Regiment is a United States Army infantry regiment. An earlier regiment designated the 17th Infantry Regiment was organized on 11 January 1812, but it was consolidated with four other regiments as the 3rd Infantry in the post-war reorganization of the army following the War of 1812, due to the shattering losses it sustained at the River Raisin. The current 17th Infantry was constituted as the 17th Regiment of Infantry on 3 May 1861.",Agent,Organisation,MilitaryUnit,17th_Infantry_Regiment_(United_States),76
228848,"James Donald McElmury (born October 3, 1949 in Saint Paul, Minnesota) is a retired professional ice hockey player who played 180 games in the National Hockey League between 1972 and 1978. He played with the Minnesota North Stars, Kansas City Scouts and the Colorado Rockies after starring for the Bemidji State University ice hockey team. He was also a member of the United States national team at the 1972 Winter Olympics as well as the 1971 and 1977 World Ice Hockey Championships.",Agent,WinterSportPlayer,IceHockeyPlayer,Jim_McElmury,82
187132,"Theodore Elijah Burton (December 20, 1851 – October 28, 1929) was a Republican politician from Ohio. He served in the United States House of Representatives and U.S. Senate.",Agent,Politician,Senator,Theodore_E._Burton,28
290418,"Gaston de Foix (1448 – 25 March 1500), Earl of Kendal and Count of Benauges, was a French nobleman in the last decades of the Middle Ages. He was a cadet member of the important Foix family in Southern France. He was a son of John de Foix, 1st Earl of Kendal, and Margaret de la Pole. His father was created a Knight of the Garter in 1446. Gaston succeeded as comte de Benauges in France. As heir of John de Foix, Earl of Kendal, he also continued to claim that English peerage and therefore was styled Comte de Candale. He firstly married Infanta Catherine of Navarre, the youngest daughter of Gaston IV, Count of Foix, and Eleanor of Navarre. They had four children: \n* Gaston de Foix, 3rd Count of Candale. \n* Jean de Foix, Archbishop of Bordeaux. \n* Pierre de Foix, died without issue. \n* Anne de Foix, married King Ladislaus II of Bohemia and Hungary. In 1494, he remarried with Isabelle of Albret, daughter of Alain I of Albret. They had four children: \n* Alain de Foix, married Françoise dite de Montpezat des Prez. \n* Louise de Foix (died 1534), married François de Melun, Count of Epinoy and Knight in the Order of the Golden Fleece. \n* Amanjeu de Foix (died 1541), Bishop of Carcassone and Macon. \n* Marguerite de Foix. He also had 3 illegitimate children.",Agent,Person,Noble,"Gaston_de_Foix,_Count_of_Candale",230
332453,Bedfordshire County Cricket Club is one of twenty minor county clubs within the domestic cricket structure of England and Wales. It represents the historic county of Bedfordshire. The team is currently a member of the Minor Counties Championship Eastern Division and plays in the MCCA Knockout Trophy. Bedfordshire played List A matches occasionally from 1967 until 2005 but is not classified as a List A team per se.,Agent,SportsTeam,CricketTeam,Bedfordshire_County_Cricket_Club,68
223255,"John Winger (year of birth unknown) from California is a retired NASCAR Grand National driver whose career involved three races of the 1968 season (1968 Islip 300, 1968 Maine 300, and the 1968 Fonda 200). Winger raced for 381 laps; starting in an average of 13th and finishing in an average of 19th. He managed to race 94.3 miles (151.8 km) in his one-year career.",Agent,RacingDriver,NascarDriver,John_Winger,65
331408,"The Hawkesbury Hawks are a Junior \""A\"" ice hockey team from Hawkesbury, Ontario, Canada. They are a part of the Central Canada Hockey League (CCHL).",Agent,SportsTeam,HockeyTeam,Hawkesbury_Hawks,25
264424,"Howard T. \""Howie\"" McCarty (1919–1973) was an American professional basketball player. He played in the National Basketball League for the Cleveland Allmen Transfers and Detroit Falcons, as well as in the Basketball Association of America for the Detroit Gems.",Agent,Athlete,BasketballPlayer,Howie_McCarty,39
335282,"The Christian Trade Union Federation of Germany (CGB) is a national trade union center in Germany. It has a membership of 280,000, and is affiliated with the European Confederation of Independent Trade Unions.",Agent,Organisation,TradeUnion,Christian_Trade_Union_Federation_of_Germany,33
280891,"James Scancarelli (born August 24, 1941), known professionally as Jim Scancarelli, is an American cartoonist and musician. Since 1986, he has been writing and drawing the syndicated comic strip Gasoline Alley for Tribune Media Services. In that role, his predecessors were Frank King, Bill Perry and Dick Moores. He had served as an assistant to the latter for several years before taking over. Scancarelli is also a prizewinning bluegrass fiddler.",Agent,Artist,ComicsCreator,Jim_Scancarelli,70
298884,"Artery Recordings is an American independent record label based in Sacramento, California, United States. A label founded in 2010 as an imprint with Razor & Tie by Eric Rushing, owner of the Artery Foundation Management.",Agent,Company,RecordLabel,Artery_Recordings,35
274668,"Lori Borgman (born in Lincoln, Nebraska) is a nationally-distributed columnist, author of four books and speaker addressing family matters from a humorous point of view. A graduate of Center High School in Kansas City, Missouri, she also attended the University of Missouri School of Journalism. Borgman landed a columnist spot with The Indianapolis Star in 1991. Several years later McClatchy-Tribune News Service began distributing her column throughout the United States and Canada. One of her most popular essays, \""The Death of Common Sense\"", written in 1998, continues to be circulated around the world.",Agent,Person,Journalist,Lori_Borgman,93
258183,"Peter Mitchell (born 12 January 1990 in London, England) is an English track cyclist, specialising in the individual and team sprints. In 2009, he was named in the Team Sky+ HD track cycling team alongside names such as Chris Hoy and Victoria Pendelton. In November 2012 it was announced that Mitchell was joining the British paralympic cycling squad as a pilot for the tandem events. Mitchell teamed up with Paralympic gold medallist and multiple world champion Neil Fachie for the 2013 British National Track Championships, where they were second in both the kilo time trial and the 200-metre flying start time trial for mixed blind/visually impaired competitors. In addition he scored a solo second place in the sprint, being defeated in the final by Jason Kenny. Fachie and Mitchell continued their partnership for the 2014 UCI Para-cycling Track World Championships in Aguascalientes, Mexico. The pair won the gold medal in the tandem 1km time trial, and broke the world record set by Fachie and Barney Storey at the 2012 Paralympics by setting a time of 59.460 seconds, becoming the first tandem pairing to clock a sub-minute time for the kilo time trial. They subsequently won a second gold in the tandem sprint.",Agent,Athlete,Cyclist,Peter_Mitchell_(cyclist),202
211645,"Tokitsuumi Masahiro (born November 8, 1973 as Masahiro Sakamoto) is a former professional sumo wrestler from Fukue, Nagasaki, Japan. A former amateur sumo champion, he turned professional in 1996. His highest rank was maegashira 3. He became the head coach of Tokitsukaze stable in 2007 following the dismissal of the previous stablemaster.",Agent,Wrestler,SumoWrestler,Tokitsuumi_Masahiro,52
